soldierId,bestSoldierPerc
2886064,0.06476523
2886065,0.90826666
2886066,0.28114486
2886067,0.32925797
2886068,0.74891806
2886069,0.3569938
2886070,0.95143723
2886071,0.90668786
2886072,0.5673796
2886073,0.895483
2886074,0.3208276
2886075,0.21992591
2886076,0.77772903
2886077,0.22762059
2886078,0.18500575
2886079,0.21359792
2886080,0.8908216
2886081,0.51213914
2886082,0.06542112
2886083,0.54527175
2886084,0.30141765
2886085,0.83777416
2886086,0.33162865
2886087,0.7997406
2886088,0.5044113
2886089,0.40027446
2886090,0.3177176
2886091,0.21675806
2886092,0.26870587
2886093,0.53672147
2886094,0.68134755
2886095,0.4199294
2886096,0.6215351
2886097,0.2065317
2886098,0.77870667
2886099,0.65382195
2886100,0.65622634
2886101,0.554441
2886102,0.27128547
2886103,0.8801981
2886104,0.28690928
2886105,0.12092057
2886106,0.8720764
2886107,0.09595516
2886108,0.26085776
2886109,0.12390043
2886110,0.90739715
2886111,0.50168884
2886112,0.3319425
2886113,0.08707009
2886114,0.025259852
2886115,0.28612506
2886116,0.8805269
2886117,0.6519717
2886118,0.50296116
2886119,0.86364996
2886120,0.5342541
2886121,0.31435642
2886122,0.1851289
2886123,0.42511767
2886124,0.03134039
2886125,0.11046025
2886126,0.5136931
2886127,0.7497846
2886128,0.45706233
2886129,0.4039701
2886130,0.48075318
2886131,0.977617
2886132,0.59500253
2886133,0.36880794
2886134,0.90406084
2886135,0.860778
2886136,0.9652473
2886137,0.9021981
2886138,0.7651111
2886139,0.88770807
2886140,0.6447433
2886141,0.28553072
2952712,0.11896509
2952713,0.81502795
2952714,0.8533201
2952715,0.57314193
2952716,0.924507
2952717,0.48297352
2952718,0.081882164
2952719,0.15386105
2952720,0.10273048
2952721,0.26737794
2952722,0.17619738
2952723,0.16989353
2952724,0.85910976
2952725,0.60248137
2952726,0.6779301
2952727,0.36899057
2952728,0.15484491
2952729,0.92788017
2952730,0.32707214
2952731,0.2261348
2952732,0.28834257
2952733,0.38679647
2952734,0.29799277
2952735,0.8291836
2952736,0.48682928
2952737,0.45940617
2952738,0.3318408
2952739,0.057360172
2952740,0.8321456
2952741,0.025452882
2952742,0.26675716
2952743,0.7237358
2952744,0.8661032
2952745,0.30434158
2952746,0.63323987
2952747,0.8644706
2952748,0.50422907
2952749,0.8738462
2952750,0.5972179
2952751,0.40600434
2952752,0.53776574
2952753,0.9443486
2952754,0.84793615
2952755,0.7711285
2952756,0.17583509
2952757,0.32214344
2952758,0.9771776
2952759,0.8729533
2952760,0.49237067
2952761,0.20379439
2952762,0.10038568
2952763,0.027881414
2952764,0.38463694
2952765,0.64738095
2952766,0.8938601
2952767,0.1369201
2952768,0.7471216
2952769,0.18364105
2952770,0.039569587
2952771,0.15173614
2952772,0.812876
2952773,0.88452125
2952774,0.48642385
2952775,0.9424001
2952776,0.22303328
2952777,0.07107383
2952778,0.34087616
2952779,0.854285
2952780,0.48431337
2952781,0.24554569
2952782,0.32497755
2952783,0.26129964
2952784,0.033325255
2952785,0.9136828
2952786,0.31698436
2952787,0.95951545
2952788,0.85977435
2952789,0.6863435
2952790,0.4280816
2952791,0.08630249
2952792,0.32481855
2952793,0.5841422
2952794,0.97758174
2952795,0.04814464
2952796,0.83205163
2952797,0.69178337
2952798,0.6253849
2952799,0.48898214
2952800,0.51759446
2952801,0.7825527
2952802,0.9526993
2952803,0.18004861
2952804,0.88566697
2952805,0.3242162
2952806,0.44830698
2952807,0.3130702
2952808,0.3242268
2952809,0.8838148
2952810,0.6800388
2952811,0.6046679
2952812,0.29338756
2952813,0.69866467
2952814,0.6961328
2952815,0.34752843
2952816,0.2176831
2952817,0.6911212
2952818,0.32013872
2952819,0.35115513
2952820,0.6049369
2952821,0.28181297
2952822,0.055172354
2952823,0.91423655
2952824,0.78194755
2952825,0.17198972
2952826,0.97530663
2952827,0.8875648
2952828,0.9544866
2952829,0.36865023
2952830,0.122885376
2952831,0.03632462
2952832,0.5130098
2952833,0.8954985
2952834,0.6409302
2952835,0.507486
2952836,0.84367335
2952837,0.36908743
2952838,0.38429803
2952839,0.1778478
2952840,0.4677055
2952841,0.017898828
2952842,0.09778613
2952843,0.4178824
2952844,0.89406407
2952845,0.1680648
2952846,0.91563773
2952847,0.5450066
2952848,0.9761864
2952849,0.85704505
2952850,0.5358448
2952851,0.93055284
2952852,0.7625443
2952853,0.9579954
2952854,0.9154142
2952855,0.07822034
2952856,0.9301969
2952857,0.10496293
2952858,0.28358707
3019406,0.13408132
3019407,0.5835
3019408,0.7797084
3019409,0.59319544
3019410,0.024899572
3019411,0.47982493
3019412,0.025731534
3019413,0.13589814
3019414,0.03529623
3019415,0.33607852
3019416,0.013347894
3019417,0.2480205
3019418,0.73817563
3019419,0.8315424
3019420,0.55347604
3019421,0.31180432
3019422,0.012640834
3019423,0.34995404
3019424,0.4215323
3019425,0.3021155
3019426,0.28411508
3019427,0.3760683
3019428,0.4831447
3019429,0.8695458
3019430,0.37785888
3019431,0.45326525
3019432,0.89957607
3019433,0.19142959
3019434,0.9227214
3019435,0.06479083
3019436,0.025464028
3019437,0.7356447
3019438,0.8681674
3019439,0.31197816
3019440,0.6967399
3019441,0.05472374
3019442,0.61969805
3019443,0.9203768
3019444,0.6182408
3019445,0.04642555
3019446,0.30252618
3019447,0.9014853
3019448,0.685954
3019449,0.90925825
3019450,0.6977844
3019451,0.38462576
3019452,0.97325516
3019453,0.25297913
3019454,0.5921237
3019455,0.15806401
3019456,0.8757795
3019457,0.35405457
3019458,0.48616332
3019459,0.3989544
3019460,0.82202125
3019461,0.41950506
3019462,0.30110806
3019463,0.2605211
3019464,0.0229716
3019465,0.44387102
3019466,0.77437043
3019467,0.45154005
3019468,0.41232306
3019469,0.07315819
3019470,0.21823913
3019471,0.115612745
3019472,0.92243254
3019473,0.35984704
3019474,0.6940532
3019475,0.047947854
3019476,0.22622962
3019477,0.8926774
3019478,0.04642734
3019479,0.8958657
3019480,0.2465041
3019481,0.93888867
3019482,0.063114315
3019483,0.54383767
3019484,0.89541435
3019485,0.24491034
3019486,0.574643
3019487,0.85489726
3019488,0.85096955
3019489,0.7810466
3019490,0.7763082
3019491,0.62760603
3019492,0.60686916
3019493,0.28092256
3019494,0.5063321
3019495,0.6942177
3019496,0.16208883
3019497,0.043628633
3019498,0.8952769
3019499,0.06563735
3019500,0.35444823
3019501,0.8876493
3019502,0.49708682
3019503,0.8432776
3019504,0.7040422
3019505,0.7153505
3019506,0.19712347
3019507,0.79569936
3019508,0.64712083
3019509,0.63750434
3019510,0.95219564
3019511,0.69894826
3019512,0.4415051
3019513,0.14784582
3019514,0.47106963
3019515,0.17655952
3019516,0.11184338
3019517,0.7320422
3019518,0.749995
3019519,0.5201472
3019520,0.08195467
3019521,0.8198539
3019522,0.16997798
3019523,0.43704963
3019524,0.23009269
3019525,0.1811234
3019526,0.31342426
3019527,0.7242944
3019528,0.7246318
3019529,0.42622125
3019530,0.30832747
3019531,0.2321989
3019532,0.022016466
3019533,0.81744146
3019534,0.5780897
3019535,0.34071013
3019536,0.060627937
3019537,0.4040553
3019538,0.8719908
3019539,0.39778274
3019540,0.38417745
3019541,0.54038334
3019542,0.08152977
3019543,0.8713877
3019544,0.90258586
3019545,0.79927206
3019546,0.90364075
3019547,0.4817582
3019548,0.62464595
3019549,0.8583269
3019550,0.7933419
3019551,0.7035955
3019552,0.2999538
3086082,0.71060187
3086083,0.74430645
3086084,0.37288985
3086085,0.65687025
3086086,0.1512608
3086087,0.08264901
3086088,0.03191465
3086089,0.16982377
3086090,0.18204097
3086091,0.2813899
3086092,0.5064961
3086093,0.34797254
3086094,0.9024643
3086095,0.73123723
3086096,0.7697403
3086097,0.014310837
3086098,0.02701804
3086099,0.87586796
3086100,0.43620917
3086101,0.48492277
3086102,0.33712605
3086103,0.0843866
3086104,0.8648479
3086105,0.81188977
3086106,0.5000178
3086107,0.5583198
3086108,0.8413272
3086109,0.11855385
3086110,0.84291995
3086111,0.033898443
3086112,0.022088021
3086113,0.815254
3086114,0.62658656
3086115,0.81432045
3086116,0.87583554
3086117,0.7562875
3086118,0.17120594
3086119,0.1984011
3086120,0.041793436
3086121,0.017867953
3086122,0.29592633
3086123,0.118646085
3086124,0.646487
3086125,0.69947505
3086126,0.7924097
3086127,0.37932095
3086128,0.7552059
3086129,0.29965538
3086130,0.54449046
3086131,0.17285827
3086132,0.8034011
3086133,0.41006047
3086134,0.4764681
3086135,0.2903957
3086136,0.9155532
3086137,0.45736057
3086138,0.37016106
3086139,0.19880094
3086140,0.7800728
3086141,0.08941537
3086142,0.67814803
3086143,0.4398188
3086144,0.40691182
3086145,0.14445105
3086146,0.274061
3086147,0.06973013
3086148,0.4477484
3086149,0.29314208
3086150,0.74681914
3086151,0.73470074
3086152,0.27004474
3086153,0.92397034
3086154,0.020800382
3086155,0.18328226
3086156,0.2946667
3086157,0.96571076
3086158,0.020213634
3086159,0.52053523
3086160,0.02496168
3086161,0.37610286
3086162,0.5663303
3086163,0.5558721
3086164,0.87121654
3086165,0.06567323
3086166,0.95161843
3086167,0.5738488
3086168,0.024973989
3086169,0.16281143
3086170,0.24868706
3086171,0.92014277
3086172,0.14462095
3086173,0.13009185
3086174,0.868688
3086175,0.10194144
3086176,0.024361283
3086177,0.73817754
3086178,0.046809822
3086179,0.070756376
3086180,0.75780535
3086181,0.87363863
3086182,0.40872008
3086183,0.9360037
3086184,0.30395374
3086185,0.70068187
3086186,0.9678056
3086187,0.91412735
3086188,0.3997774
3086189,0.030843228
3086190,0.5307684
3086191,0.28029326
3086192,0.027121931
3086193,0.54089165
3086194,0.799641
3086195,0.44171315
3086196,0.25586793
3086197,0.81610847
3086198,0.941105
3086199,0.38729906
3086200,0.07365242
3086201,0.15352356
3086202,0.38126898
3086203,0.101169065
3086204,0.8275733
3086205,0.42704412
3086206,0.2516409
3086207,0.16987027
3086208,0.118510604
3086209,0.8545064
3086210,0.54614484
3086211,0.28921008
3086212,0.1453133
3086213,0.20382291
3086214,0.8662797
3086215,0.57931435
3086216,0.6694766
3086217,0.5379168
3086218,0.15192884
3086219,0.8531301
3086220,0.9093262
3086221,0.7309816
3086222,0.924
3086223,0.4435691
3086224,0.5320283
3086225,0.44330764
3086226,0.882799
3086227,0.6159102
3086228,0.073989734
3152728,0.69456255
3152729,0.5117787
3152730,0.39998287
3152731,0.42341807
3152732,0.059874356
3152733,0.88669014
3152734,0.036236793
3152735,0.36981544
3152736,0.47453886
3152737,0.8603457
3152738,0.19244273
3152739,0.28110737
3152740,0.9411566
3152741,0.96102226
3152742,0.7407609
3152743,0.009199709
3152744,0.9116092
3152745,0.34399796
3152746,0.21185453
3152747,0.5367788
3152748,0.045274854
3152749,0.04826829
3152750,0.7896471
3152751,0.282428
3152752,0.30845684
3152753,0.3752846
3152754,0.7734463
3152755,0.5538668
3152756,0.94714355
3152757,0.41450244
3152758,0.028487533
3152759,0.8541845
3152760,0.27274784
3152761,0.8497915
3152762,0.6958877
3152763,0.9292855
3152764,0.17209576
3152765,0.4774185
3152766,0.20935217
3152767,0.023049325
3152768,0.5011672
3152769,0.75952625
3152770,0.11844669
3152771,0.83410895
3152772,0.5500798
3152773,0.055309474
3152774,0.88023627
3152775,0.95602536
3152776,0.6981748
3152777,0.31413478
3152778,0.58009803
3152779,0.04071191
3152780,0.91904604
3152781,0.8248452
3152782,0.8216721
3152783,0.6334758
3152784,0.15950438
3152785,0.13511166
3152786,0.13463359
3152787,0.103475064
3152788,0.8704381
3152789,0.42198902
3152790,0.5686238
3152791,0.1513181
3152792,0.3754635
3152793,0.11515324
3152794,0.8778447
3152795,0.031913012
3152796,0.5399351
3152797,0.0894393
3152798,0.26035085
3152799,0.44550502
3152800,0.44014972
3152801,0.19006872
3152802,0.21777147
3152803,0.24474496
3152804,0.10251665
3152805,0.30876365
3152806,0.02206114
3152807,0.89933884
3152808,0.3150288
3152809,0.16743821
3152810,0.8966174
3152811,0.5471869
3152812,0.89377797
3152813,0.57106936
3152814,0.0184547
3152815,0.16807218
3152816,0.4332864
3152817,0.95054173
3152818,0.7476326
3152819,0.2861272
3152820,0.8410604
3152821,0.20481855
3152822,0.23011956
3152823,0.9504769
3152824,0.06479937
3152825,0.08152956
3152826,0.75369465
3152827,0.17327571
3152828,0.7323482
3152829,0.58966327
3152830,0.3268725
3152831,0.33133677
3152832,0.8003521
3152833,0.795926
3152834,0.43572077
3152835,0.91665554
3152836,0.9177493
3152837,0.13798374
3152838,0.7924317
3152839,0.78791106
3152840,0.68478
3152841,0.3066929
3152842,0.76522565
3152843,0.36012113
3152844,0.62097347
3152845,0.35721403
3152846,0.4495343
3152847,0.47860205
3152848,0.4177466
3152849,0.2052629
3152850,0.77251995
3152851,0.7251358
3152852,0.1239416
3152853,0.29471537
3152854,0.1511657
3152855,0.0817076
3152856,0.31008226
3152857,0.79919636
3152858,0.17599021
3152859,0.90649295
3152860,0.8053056
3152861,0.14431678
3152862,0.7081034
3152863,0.70300174
3152864,0.3151852
3152865,0.78644955
3152866,0.61142707
3152867,0.9226748
3152868,0.7196101
3152869,0.47935963
3152870,0.7667049
3152871,0.6001028
3152872,0.89649963
3152873,0.06967774
3152874,0.051086754
3219357,0.17718248
3219358,0.4728737
3219359,0.36213514
3219360,0.6138618
3219361,0.067453265
3219362,0.88776267
3219363,0.390618
3219364,0.022180974
3219365,0.3255464
3219366,0.31119627
3219367,0.4345239
3219368,0.33861312
3219369,0.8796506
3219370,0.70189655
3219371,0.6802341
3219372,0.18746845
3219373,0.9109584
3219374,0.32587978
3219375,0.2021108
3219376,0.45994753
3219377,0.044894308
3219378,0.06517525
3219379,0.07251173
3219380,0.2544218
3219381,0.027787566
3219382,0.33249837
3219383,0.8661783
3219384,0.56072235
3219385,0.12214345
3219386,0.93376863
3219387,0.58040094
3219388,0.744306
3219389,0.25201866
3219390,0.87854755
3219391,0.8155776
3219392,0.68022525
3219393,0.6809783
3219394,0.49496824
3219395,0.059185028
3219396,0.01992783
3219397,0.4771849
3219398,0.8870729
3219399,0.1294608
3219400,0.039353043
3219401,0.8545016
3219402,0.15176913
3219403,0.12993464
3219404,0.9786693
3219405,0.76792216
3219406,0.88984
3219407,0.4471106
3219408,0.5300164
3219409,0.9496274
3219410,0.7961285
3219411,0.35215104
3219412,0.06548926
3219413,0.14422376
3219414,0.84096813
3219415,0.8833997
3219416,0.07797587
3219417,0.8464788
3219418,0.8196895
3219419,0.6624992
3219420,0.13252209
3219421,0.33135396
3219422,0.1119425
3219423,0.45354939
3219424,0.91973054
3219425,0.6374612
3219426,0.34601146
3219427,0.31758592
3219428,0.42176452
3219429,0.5988482
3219430,0.25715023
3219431,0.022713155
3219432,0.33408296
3219433,0.5208424
3219434,0.6900096
3219435,0.8222829
3219436,0.8169519
3219437,0.25281984
3219438,0.03353724
3219439,0.412637
3219440,0.8385432
3219441,0.17580707
3219442,0.45954937
3219443,0.020387024
3219444,0.15248175
3219445,0.26237434
3219446,0.78476954
3219447,0.7589475
3219448,0.29957303
3219449,0.31772143
3219450,0.8300209
3219451,0.04937926
3219452,0.7694055
3219453,0.053222567
3219454,0.492874
3219455,0.1338121
3219456,0.16900292
3219457,0.6573404
3219458,0.6701149
3219459,0.9523444
3219460,0.64718235
3219461,0.9227836
3219462,0.8468039
3219463,0.7699311
3219464,0.8297781
3219465,0.83470225
3219466,0.026456237
3219467,0.7192633
3219468,0.030136108
3219469,0.56100667
3219470,0.31992894
3219471,0.7716322
3219472,0.34058854
3219473,0.4076832
3219474,0.35231325
3219475,0.20562088
3219476,0.27002287
3219477,0.49494475
3219478,0.17666925
3219479,0.8247061
3219480,0.69844556
3219481,0.13545603
3219482,0.27804136
3219483,0.13125715
3219484,0.1579831
3219485,0.26793212
3219486,0.7493596
3219487,0.23186944
3219488,0.9054005
3219489,0.962795
3219490,0.87521636
3219491,0.75837713
3219492,0.30326444
3219493,0.20311497
3219494,0.76731074
3219495,0.6800716
3219496,0.83553267
3219497,0.6173195
3219498,0.049699515
3219499,0.6959168
3219500,0.58513355
3219501,0.8978735
3219502,0.69907475
3219503,0.24264655
3285965,0.27401876
3285966,0.6355947
3285967,0.83395517
3285968,0.8234087
3285969,0.71289945
3285970,0.86971056
3285971,0.39754313
3285972,0.019114852
3285973,0.4433113
3285974,0.03662899
3285975,0.83330274
3285976,0.2807219
3285977,0.77463615
3285978,0.048231393
3285979,0.46835265
3285980,0.20413852
3285981,0.7660639
3285982,0.7491326
3285983,0.18497649
3285984,0.5674099
3285985,0.030737609
3285986,0.11245802
3285987,0.09054537
3285988,0.28319395
3285989,0.4688873
3285990,0.48809493
3285991,0.7713839
3285992,0.3972354
3285993,0.11910331
3285994,0.8776797
3285995,0.5889306
3285996,0.9164882
3285997,0.5808952
3285998,0.916255
3285999,0.907398
3286000,0.6986786
3286001,0.57877004
3286002,0.5209935
3286003,0.47490153
3286004,0.32211214
3286005,0.88922143
3286006,0.75537086
3286007,0.58498466
3286008,0.19957483
3286009,0.5677335
3286010,0.034564346
3286011,0.11527413
3286012,0.6792009
3286013,0.9598284
3286014,0.87474465
3286015,0.25208697
3286016,0.7973294
3286017,0.027682692
3286018,0.47705957
3286019,0.36748582
3286020,0.87539566
3286021,0.29614884
3286022,0.92304313
3286023,0.63974106
3286024,0.060234904
3286025,0.6589011
3286026,0.04941562
3286027,0.5813447
3286028,0.8966595
3286029,0.3568311
3286030,0.2155452
3286031,0.7915693
3286032,0.57409215
3286033,0.11671215
3286034,0.4257567
3286035,0.17652926
3286036,0.49483606
3286037,0.649441
3286038,0.23802915
3286039,0.025239319
3286040,0.24470678
3286041,0.904387
3286042,0.1407085
3286043,0.90611434
3286044,0.016186446
3286045,0.10630238
3286046,0.13501512
3286047,0.63634086
3286048,0.7158412
3286049,0.116678506
3286050,0.54398525
3286051,0.0137093365
3286052,0.03524396
3286053,0.46526676
3286054,0.66635746
3286055,0.4466433
3286056,0.6182734
3286057,0.33516032
3286058,0.798643
3286059,0.3105187
3286060,0.22419488
3286061,0.6434989
3286062,0.49377206
3286063,0.09908068
3286064,0.1456249
3286065,0.64756596
3286066,0.51603204
3286067,0.8974322
3286068,0.726349
3286069,0.37820858
3286070,0.8209413
3286071,0.6810726
3286072,0.6162231
3286073,0.70517653
3286074,0.16291502
3286075,0.93199086
3286076,0.036057353
3286077,0.5843395
3286078,0.7058399
3286079,0.8047396
3286080,0.6789632
3286081,0.88778806
3286082,0.3338222
3286083,0.5071039
3286084,0.32652286
3286085,0.0631824
3286086,0.2774486
3286087,0.69626284
3286088,0.74630666
3286089,0.84338486
3286090,0.105241
3286091,0.25591546
3286092,0.12462871
3286093,0.10080935
3286094,0.9688226
3286095,0.05411309
3286096,0.02018407
3286097,0.8488729
3286098,0.8674655
3286099,0.66088533
3286100,0.8747475
3286101,0.56267226
3286102,0.5326876
3286103,0.897884
3286104,0.84393466
3286105,0.8052721
3286106,0.053530782
3286107,0.9257381
3286108,0.74434805
3286109,0.81969535
3286110,0.3262372
3286111,0.24955754
3352552,0.7658373
3352553,0.66760993
3352554,0.8824823
3352555,0.4718191
3352556,0.7763684
3352557,0.9328314
3352558,0.022164375
3352559,0.5703317
3352560,0.55460227
3352561,0.58386886
3352562,0.6384797
3352563,0.7241125
3352564,0.04866007
3352565,0.04275289
3352566,0.4548092
3352567,0.89848995
3352568,0.8169863
3352569,0.69916975
3352570,0.7496642
3352571,0.20472416
3352572,0.03996253
3352573,0.15590191
3352574,0.6148987
3352575,0.054441005
3352576,0.32443663
3352577,0.4949467
3352578,0.701226
3352579,0.39415893
3352580,0.09541002
3352581,0.8355565
3352582,0.5244054
3352583,0.27771053
3352584,0.41364077
3352585,0.88375187
3352586,0.9471562
3352587,0.48092344
3352588,0.61856115
3352589,0.38284644
3352590,0.4242335
3352591,0.3864284
3352592,0.8104698
3352593,0.6996914
3352594,0.7543917
3352595,0.37272248
3352596,0.6736169
3352597,0.26607275
3352598,0.5754651
3352599,0.68124056
3352600,0.96367323
3352601,0.85696065
3352602,0.5273665
3352603,0.71168363
3352604,0.81531656
3352605,0.42754164
3352606,0.6126256
3352607,0.83007526
3352608,0.3142693
3352609,0.9008007
3352610,0.19246067
3352611,0.077258945
3352612,0.83883286
3352613,0.101478964
3352614,0.59975207
3352615,0.9423741
3352616,0.58053446
3352617,0.105905935
3352618,0.93106246
3352619,0.7741468
3352620,0.115309104
3352621,0.754972
3352622,0.2745865
3352623,0.64674485
3352624,0.5776144
3352625,0.078086674
3352626,0.0145537555
3352627,0.45687562
3352628,0.86563814
3352629,0.1626749
3352630,0.59923506
3352631,0.34609967
3352632,0.10337125
3352633,0.2625244
3352634,0.4632474
3352635,0.69433105
3352636,0.17795569
3352637,0.0761711
3352638,0.022698969
3352639,0.035467774
3352640,0.23436815
3352641,0.6462091
3352642,0.48979902
3352643,0.6261797
3352644,0.90131414
3352645,0.8485464
3352646,0.2637108
3352647,0.93846905
3352648,0.7396728
3352649,0.23002508
3352650,0.08582884
3352651,0.4408205
3352652,0.591939
3352653,0.12532818
3352654,0.7564963
3352655,0.707206
3352656,0.710067
3352657,0.36917505
3352658,0.7323723
3352659,0.6204326
3352660,0.17037934
3352661,0.64095974
3352662,0.48056158
3352663,0.04803613
3352664,0.6247847
3352665,0.0198282
3352666,0.39802754
3352667,0.7017604
3352668,0.5901437
3352669,0.059613943
3352670,0.3162532
3352671,0.4741882
3352672,0.73718536
3352673,0.20406975
3352674,0.8954402
3352675,0.7090652
3352676,0.7193649
3352677,0.023144513
3352678,0.6972891
3352679,0.11526716
3352680,0.13380557
3352681,0.046370596
3352682,0.028697401
3352683,0.007263005
3352684,0.9433987
3352685,0.043376178
3352686,0.49244797
3352687,0.8836721
3352688,0.59597254
3352689,0.4569976
3352690,0.85529375
3352691,0.8921001
3352692,0.8124546
3352693,0.40696305
3352694,0.9219271
3352695,0.82784605
3352696,0.07988626
3352697,0.7284441
3352698,0.26551044
3419121,0.71487546
3419122,0.53847307
3419123,0.7408598
3419124,0.27753732
3419125,0.8070277
3419126,0.26646566
3419127,0.42339396
3419128,0.5594624
3419129,0.23758
3419130,0.9748914
3419131,0.79404676
3419132,0.66838694
3419133,0.3453834
3419134,0.081587255
3419135,0.028024048
3419136,0.85834193
3419137,0.34450042
3419138,0.092015475
3419139,0.1360525
3419140,0.17127743
3419141,0.1328173
3419142,0.055085957
3419143,0.6097232
3419144,0.16301346
3419145,0.6836113
3419146,0.44902533
3419147,0.5439812
3419148,0.0049226284
3419149,0.059763014
3419150,0.9198904
3419151,0.4212436
3419152,0.12735775
3419153,0.3833979
3419154,0.91839397
3419155,0.9625292
3419156,0.750213
3419157,0.20978582
3419158,0.24434914
3419159,0.47431222
3419160,0.37294436
3419161,0.8482019
3419162,0.0366759
3419163,0.74034786
3419164,0.32753053
3419165,0.8885083
3419166,0.23517653
3419167,0.56531847
3419168,0.87325025
3419169,0.84195304
3419170,0.7975168
3419171,0.6490411
3419172,0.82919204
3419173,0.8313155
3419174,0.6929351
3419175,0.59619355
3419176,0.84027207
3419177,0.50118375
3419178,0.9362986
3419179,0.15469521
3419180,0.8322315
3419181,0.83085895
3419182,0.67019904
3419183,0.63662565
3419184,0.91411126
3419185,0.67201674
3419186,0.07812597
3419187,0.24549967
3419188,0.23745778
3419189,0.9584646
3419190,0.4161064
3419191,0.94788575
3419192,0.2546592
3419193,0.4534325
3419194,0.10764575
3419195,0.9407724
3419196,0.093919665
3419197,0.9113177
3419198,0.91009176
3419199,0.74242055
3419200,0.31638584
3419201,0.020365536
3419202,0.6559475
3419203,0.42563835
3419204,0.60920256
3419205,0.12750503
3419206,0.04863155
3419207,0.01523003
3419208,0.5773102
3419209,0.12831561
3419210,0.8821541
3419211,0.9156195
3419212,0.46746615
3419213,0.81347764
3419214,0.96528196
3419215,0.34090984
3419216,0.88964546
3419217,0.66233706
3419218,0.21027574
3419219,0.34361106
3419220,0.45279545
3419221,0.84579444
3419222,0.83154094
3419223,0.94585145
3419224,0.8938575
3419225,0.36681566
3419226,0.38320655
3419227,0.15868449
3419228,0.9055617
3419229,0.85142887
3419230,0.7361506
3419231,0.54552525
3419232,0.22949004
3419233,0.35086307
3419234,0.8070141
3419235,0.71756715
3419236,0.21380967
3419237,0.67603636
3419238,0.036234856
3419239,0.020119607
3419240,0.20199773
3419241,0.79626375
3419242,0.18467262
3419243,0.87382674
3419244,0.78349507
3419245,0.7432718
3419246,0.021195829
3419247,0.5940578
3419248,0.6819649
3419249,0.90542185
3419250,0.5159546
3419251,0.17543334
3419252,0.80424726
3419253,0.026134372
3419254,0.30415583
3419255,0.63871175
3419256,0.8296547
3419257,0.96153796
3419258,0.43899214
3419259,0.83780897
3419260,0.07748188
3419261,0.299802
3419262,0.36753023
3419263,0.4124903
3419264,0.24057761
3419265,0.24897131
3419266,0.26448783
3419267,0.14714196
3485668,0.21341836
3485669,0.5525569
3485670,0.842994
3485671,0.80504036
3485672,0.856899
3485673,0.23832816
3485674,0.6206734
3485675,0.06549215
3485676,0.07720414
3485677,0.86843204
3485678,0.8074392
3485679,0.6747874
3485680,0.024014354
3485681,0.23821111
3485682,0.0487774
3485683,0.071538895
3485684,0.33785087
3485685,0.18544509
3485686,0.14224079
3485687,0.20230341
3485688,0.047873765
3485689,0.022994012
3485690,0.5876423
3485691,0.71184856
3485692,0.27066374
3485693,0.42685428
3485694,0.54172605
3485695,0.016676992
3485696,0.25661746
3485697,0.38251984
3485698,0.11179431
3485699,0.12371032
3485700,0.34779865
3485701,0.9020953
3485702,0.8483176
3485703,0.27099365
3485704,0.18086211
3485705,0.3988607
3485706,0.7456472
3485707,0.8077084
3485708,0.15721443
3485709,0.5874301
3485710,0.26351342
3485711,0.7348566
3485712,0.43287078
3485713,0.3910442
3485714,0.9374144
3485715,0.86263347
3485716,0.4343661
3485717,0.73566484
3485718,0.6191074
3485719,0.6380595
3485720,0.6743289
3485721,0.024047047
3485722,0.8540001
3485723,0.504666
3485724,0.022152692
3485725,0.3684083
3485726,0.89939547
3485727,0.65182126
3485728,0.85126805
3485729,0.60676914
3485730,0.9281193
3485731,0.68184996
3485732,0.0258362
3485733,0.4636703
3485734,0.5898254
3485735,0.937945
3485736,0.9153222
3485737,0.939777
3485738,0.2373173
3485739,0.36770457
3485740,0.20238376
3485741,0.765069
3485742,0.10523084
3485743,0.8835597
3485744,0.84257734
3485745,0.16369519
3485746,0.37086996
3485747,0.4103085
3485748,0.3821156
3485749,0.9269887
3485750,0.5595608
3485751,0.89774644
3485752,0.9150864
3485753,0.0901649
3485754,0.1362622
3485755,0.20305516
3485756,0.3540156
3485757,0.9309794
3485758,0.44843477
3485759,0.5291755
3485760,0.96946967
3485761,0.29744664
3485762,0.95397484
3485763,0.72963476
3485764,0.4184672
3485765,0.3930428
3485766,0.6378068
3485767,0.93578434
3485768,0.50238407
3485769,0.5577871
3485770,0.73906016
3485771,0.43691474
3485772,0.081636816
3485773,0.0151543915
3485774,0.97463036
3485775,0.023680478
3485776,0.69746614
3485777,0.54599786
3485778,0.09684998
3485779,0.29879123
3485780,0.89985096
3485781,0.8561568
3485782,0.34890193
3485783,0.7753467
3485784,0.07064602
3485785,0.389426
3485786,0.8498558
3485787,0.234482
3485788,0.34505817
3485789,0.9264529
3485790,0.8143616
3485791,0.78129435
3485792,0.8551005
3485793,0.5702386
3485794,0.7856989
3485795,0.9395708
3485796,0.5219935
3485797,0.1813245
3485798,0.85925746
3485799,0.050943464
3485800,0.6339036
3485801,0.7785542
3485802,0.8950232
3485803,0.95205283
3485804,0.57696235
3485805,0.89899945
3485806,0.068176165
3485807,0.24748206
3485808,0.46641684
3485809,0.239069
3485810,0.16979446
3485811,0.53553057
3485812,0.63309276
3485813,0.15411165
3552191,0.20184688
3552192,0.90527487
3552193,0.6401596
